 TransactionID ,CustomerID, BranchName,City ,TransactionType,Amount ,Date,Status,FailureReason
 TXN92510 ,CUST6518,Koramangala ,Bangalore,Deposit,59791.11,2025-04-04,pending,
 TXN20864 ,CUST3523,Koramangala ,Bangalore,Deposit,19793.27,2025-04-20,success,
 TXN86461 ,CUST5919,Koramangala ,Bangalore,Withdrawal,59601.82,2024-06-08,success,
 TXN80785 ,CUST6214,Koramangala ,Bangalore,Withdrawal,15836.85,2024-05-24,Success,
 TXN48496 ,CUST3227,Koramangala ,Bangalore,Transfer,20897.78,2024-10-30,success,
 TXN87345 ,CUST9875,Koramangala ,Bangalore,Deposit,76863.32,2024-07-27,success,
 TXN41399 ,CUST1113,Koramangala ,Bangalore,Transfer,14879.63,2024-12-23,FAIL,Account Closed
 TXN43019 ,CUST1783,Koramangala ,Bangalore,Withdrawal,99869.41,2024-07-28,success,
 TXN86807 ,CUST3239,Koramangala ,Bangalore,Withdrawal,15575.19,2025-01-15,Pending,
 TXN11336 ,CUST2146,Koramangala ,Bangalore,Transfer,24695.2,2025-03-01,Success,
 TXN66124 ,CUST3673,Koramangala ,Bangalore,Withdrawal,23677.49,2024-12-04,success,
 TXN93443 ,CUST6885,Koramangala ,Bangalore,Transfer,54105.36,2024-12-14,success,
 TXN65690 ,CUST6218,Koramangala ,Bangalore,Withdrawal,69315.04,2024-08-09,pending,
 TXN21831 ,CUST2090,Koramangala ,Bangalore,Deposit,6819.0,2025-01-15,FAIL,Limit Exceeded
 TXN95573 ,CUST6386,Koramangala ,Bangalore,Transfer,48650.49,2024-11-21,success,
 TXN76470 ,CUST7931,Koramangala ,Bangalore,Withdrawal,97610.22,2025-03-18,FAIL,Account Closed
 TXN34191 ,CUST4312,Koramangala ,Bangalore,Transfer,15159.11,2024-05-08,FAIL,Limit Exceeded
 TXN64940 ,CUST8565,Koramangala ,Bangalore,Transfer,876.65,2024-12-25,Success,
 TXN90909 ,CUST6909,Koramangala ,Bangalore,Deposit,46639.46,2024-09-18,pending,
 TXN51975 ,CUST8783,Koramangala ,Bangalore,Transfer,28696.56,2025-04-10,FAIL,Account Closed
 TXN68683 ,CUST6805,Koramangala ,Bangalore,Transfer,79989.97,2024-10-12,Pending,
 TXN31893 ,CUST5732,Koramangala ,Bangalore,Transfer,13226.45,2025-02-03,pending,
 TXN70972 ,CUST8952,Koramangala ,Bangalore,Deposit,12106.94,2024-12-25,FAIL,Technical Error
 TXN70634 ,CUST3364,Koramangala ,Bangalore,Deposit,76769.61,2024-10-21,success,
 TXN55261 ,CUST4496,Koramangala ,Bangalore,Deposit,12928.32,2024-08-18,Pending,
 TXN32258 ,CUST6182,Koramangala ,Bangalore,Deposit,95118.49,2024-06-13,Pending,
 TXN73641 ,CUST7487,Koramangala ,Bangalore,Deposit,22425.82,2024-12-20,pending,
 TXN45696 ,CUST9997,Koramangala ,Bangalore,Deposit,86599.01,2025-04-13,Failed,Network Issue
 TXN42135 ,CUST8282,Koramangala ,Bangalore,Withdrawal,38660.25,2024-09-15,pending,
 TXN13503 ,CUST6536,Koramangala ,Bangalore,Transfer,72760.77,2024-10-27,pending,
 TXN18842 ,CUST1176,Koramangala ,Bangalore,Deposit,25857.41,2024-09-14,success,
 TXN93585 ,CUST3167,Koramangala ,Bangalore,Transfer,48937.69,2024-09-11,success,
 TXN72987 ,CUST1415,Koramangala ,Bangalore,Deposit,81520.37,2025-04-11,Success,
 TXN56607 ,CUST8599,Koramangala ,Bangalore,Deposit,41857.55,2024-12-17,pending,
 TXN68020 ,CUST7994,Koramangala ,Bangalore,Transfer,88744.41,2025-03-08,success,
 TXN70513 ,CUST1619,Koramangala ,Bangalore,Deposit,6917.16,2024-10-26,FAIL,Insufficient Funds
 TXN57428 ,CUST4119,Koramangala ,Bangalore,Transfer,3969.51,2024-11-29,Pending,
 TXN20133 ,CUST1005,Koramangala ,Bangalore,Withdrawal,90472.34,2024-08-14,Failed,Limit Exceeded
 TXN78201 ,CUST8461,Koramangala ,Bangalore,Deposit,28782.59,2024-11-03,FAIL,Insufficient Funds
 TXN65656 ,CUST5273,Koramangala ,Bangalore,Withdrawal,68568.85,2024-07-15,pending,
 TXN12950 ,CUST7752,Koramangala ,Bangalore,Withdrawal,83214.29,2024-10-26,FAIL,Network Issue
 TXN31458 ,CUST7353,Koramangala ,Bangalore,Withdrawal,7672.01,2025-02-02,Success,
 TXN64444 ,CUST5361,Koramangala ,Bangalore,Withdrawal,68505.64,2024-09-24,Success,
 TXN61575 ,CUST3279,Koramangala ,Bangalore,Withdrawal,69872.41,2024-09-20,success,
 TXN15135 ,CUST8943,Koramangala ,Bangalore,Transfer,12589.54,2024-10-22,pending,
