 TransactionID ,CustomerID, BranchName,City ,TransactionType,Amount ,Date,Status,FailureReason
 TXN74775 ,CUST3487,Whitefield ,Bangalore,Transfer,22939.37,2025-04-17,success,
 TXN27451 ,CUST2992,Whitefield ,Bangalore,Transfer,39024.42,2024-09-13,Success,
 TXN18434 ,CUST9342,Whitefield ,Bangalore,Transfer,14215.67,2025-03-30,pending,
 TXN73769 ,CUST4260,Whitefield ,Bangalore,Transfer,3262.89,2025-03-08,success,
 TXN78634 ,CUST2031,Whitefield ,Bangalore,Withdrawal,63576.27,2024-11-20,Success,
 TXN81006 ,CUST4142,Whitefield ,Bangalore,Deposit,34598.96,2024-12-25,pending,
 TXN35962 ,CUST9636,Whitefield ,Bangalore,Withdrawal,97463.0,2025-03-19,pending,
 TXN21776 ,CUST6459,Whitefield ,Bangalore,Deposit,64559.97,2024-10-04,pending,
 TXN32287 ,CUST9413,Whitefield ,Bangalore,Withdrawal,72879.14,2025-03-08,pending,
 TXN66287 ,CUST8069,Whitefield ,Bangalore,Deposit,6678.89,2025-02-04,pending,
 TXN40589 ,CUST9447,Whitefield ,Bangalore,Deposit,67959.37,2024-07-12,Failed,Network Issue
 TXN76787 ,CUST2390,Whitefield ,Bangalore,Deposit,61187.0,2024-11-06,FAIL,Limit Exceeded
 TXN33371 ,CUST9023,Whitefield ,Bangalore,Withdrawal,6946.69,2025-02-13,Pending,
 TXN64887 ,CUST8373,Whitefield ,Bangalore,Transfer,25530.22,2025-04-27,Failed,Network Issue
 TXN60696 ,CUST7367,Whitefield ,Bangalore,Deposit,22845.42,2024-11-16,FAIL,Account Closed
 TXN81022 ,CUST9042,Whitefield ,Bangalore,Transfer,89658.67,2025-04-08,Pending,
 TXN53437 ,CUST6326,Whitefield ,Bangalore,Transfer,93266.93,2024-08-21,Pending,
 TXN63850 ,CUST3165,Whitefield ,Bangalore,Withdrawal,46524.67,2024-08-02,pending,
