 TransactionID ,CustomerID, BranchName,City ,TransactionType,Amount ,Date,Status,FailureReason
 TXN52836 ,CUST3246,Anna Nagar ,Chennai,Transfer,21608.36,2024-07-29,FAIL,Network Issue
 TXN89307 ,CUST3837,Anna Nagar ,Chennai,Transfer,95021.94,2025-02-22,Pending,
 TXN45699 ,CUST2217,Anna Nagar ,Chennai,Transfer,38530.81,2024-10-01,Success,
 TXN26433 ,CUST1671,Anna Nagar ,Chennai,Withdrawal,50619.88,2024-11-28,Success,
 TXN53147 ,CUST2417,Anna Nagar ,Chennai,Withdrawal,11302.21,2024-11-06,Pending,
 TXN70791 ,CUST8827,Anna Nagar ,Chennai,Deposit,23004.67,2024-06-01,Pending,
 TXN15123 ,CUST8131,Anna Nagar ,Chennai,Transfer,72125.59,2024-05-15,pending,
 TXN68447 ,CUST8754,Anna Nagar ,Chennai,Withdrawal,61205.42,2024-06-21,success,
 TXN21650 ,CUST8186,Anna Nagar ,Chennai,Withdrawal,49483.88,2024-12-15,Failed,Technical Error
 TXN35308 ,CUST7523,Anna Nagar ,Chennai,Deposit,60805.94,2024-10-31,FAIL,Limit Exceeded
 TXN25387 ,CUST3454,Anna Nagar ,Chennai,Withdrawal,68905.17,2024-08-14,Success,
 TXN39044 ,CUST1157,Anna Nagar ,Chennai,Deposit,38566.35,2024-06-03,Success,
 TXN32086 ,CUST1336,Anna Nagar ,Chennai,Transfer,26308.66,2024-11-20,Success,
 TXN79299 ,CUST3421,Anna Nagar ,Chennai,Deposit,46396.19,2025-01-21,Pending,
 TXN76587 ,CUST8490,Anna Nagar ,Chennai,Transfer,91019.33,2024-10-05,Success,
 TXN27651 ,CUST8884,Anna Nagar ,Chennai,Withdrawal,79318.89,2024-05-27,Success,
 TXN48853 ,CUST7824,Anna Nagar ,Chennai,Withdrawal,86620.87,2024-09-27,Pending,
 TXN58218 ,CUST1897,Anna Nagar ,Chennai,Withdrawal,60047.07,2024-08-31,FAIL,Account Closed
 TXN23487 ,CUST5121,Anna Nagar ,Chennai,Transfer,96491.2,2025-01-22,Failed,Network Issue
 TXN92203 ,CUST8444,Anna Nagar ,Chennai,Deposit,23784.51,2025-03-04,Pending,
 TXN51742 ,CUST2377,Anna Nagar ,Chennai,Deposit,23431.04,2024-08-26,FAIL,Network Issue
 TXN79222 ,CUST1117,Anna Nagar ,Chennai,Transfer,36721.36,2024-09-26,Pending,
 TXN15663 ,CUST8441,Anna Nagar ,Chennai,Deposit,62147.46,2025-04-16,FAIL,Network Issue
 TXN27291 ,CUST4255,Anna Nagar ,Chennai,Withdrawal,66569.84,2024-10-03,Failed,Account Closed
 TXN59102 ,CUST6276,Anna Nagar ,Chennai,Deposit,55771.27,2024-05-28,Failed,Network Issue
 TXN87142 ,CUST4769,Anna Nagar ,Chennai,Transfer,4039.09,2024-12-19,FAIL,Technical Error
 TXN59682 ,CUST6976,Anna Nagar ,Chennai,Withdrawal,58099.51,2024-10-18,FAIL,Technical Error
 TXN38673 ,CUST3299,Anna Nagar ,Chennai,Deposit,23972.03,2024-08-06,Success,
 TXN26411 ,CUST3884,Anna Nagar ,Chennai,Withdrawal,91605.81,2024-08-13,Success,
 TXN84167 ,CUST9419,Anna Nagar ,Chennai,Withdrawal,19205.53,2024-09-01,Pending,
 TXN91148 ,CUST3187,Anna Nagar ,Chennai,Deposit,35967.59,2025-03-29,success,
 TXN41226 ,CUST1512,Anna Nagar ,Chennai,Transfer,15858.08,2024-08-12,Success,
 TXN30549 ,CUST5722,Anna Nagar ,Chennai,Transfer,8579.86,2024-10-03,success,
 TXN27466 ,CUST1358,Anna Nagar ,Chennai,Transfer,87985.17,2025-04-01,FAIL,Account Closed
 TXN55689 ,CUST6544,Anna Nagar ,Chennai,Deposit,10046.13,2024-09-10,Success,
 TXN66463 ,CUST1296,Anna Nagar ,Chennai,Withdrawal,34455.22,2024-11-11,FAIL,Limit Exceeded
 TXN46167 ,CUST9632,Anna Nagar ,Chennai,Transfer,50740.0,2024-12-05,Success,
 TXN24976 ,CUST7180,Anna Nagar ,Chennai,Deposit,99201.17,2024-10-12,Success,
 TXN62824 ,CUST5664,Anna Nagar ,Chennai,Deposit,80730.69,2024-10-31,FAIL,Insufficient Funds
 TXN80190 ,CUST8414,Anna Nagar ,Chennai,Transfer,86124.03,2025-04-04,Failed,Network Issue
 TXN65504 ,CUST4346,Anna Nagar ,Chennai,Transfer,99361.06,2025-03-08,pending,
 TXN20676 ,CUST2372,Anna Nagar ,Chennai,Deposit,22889.44,2024-07-21,Success,
 TXN25008 ,CUST8422,Anna Nagar ,Chennai,Withdrawal,23347.83,2024-08-20,Pending,
 TXN23903 ,CUST3628,Anna Nagar ,Chennai,Transfer,14138.88,2024-08-17,success,
 TXN48256 ,CUST1964,Anna Nagar ,Chennai,Withdrawal,21366.08,2024-11-09,FAIL,Network Issue
 TXN25925 ,CUST4548,Anna Nagar ,Chennai,Deposit,23088.76,2024-09-16,Success,
 TXN72138 ,CUST6621,Anna Nagar ,Chennai,Transfer,41583.32,2024-11-30,Failed,Technical Error
 TXN95619 ,CUST6528,Anna Nagar ,Chennai,Withdrawal,7985.21,2024-07-07,success,
 TXN61730 ,CUST9627,Anna Nagar ,Chennai,Transfer,97498.22,2025-01-21,Success,
 TXN16574 ,CUST2484,Anna Nagar ,Chennai,Transfer,89051.61,2025-04-30,Success,
 TXN48388 ,CUST9967,Anna Nagar ,Chennai,Transfer,16784.71,2024-07-28,Failed,Insufficient Funds
 TXN97263 ,CUST5433,Anna Nagar ,Chennai,Deposit,7640.85,2024-10-10,Success,
 TXN78841 ,CUST4303,Anna Nagar ,Chennai,Withdrawal,37575.71,2025-01-12,success,
 TXN39993 ,CUST7704,Anna Nagar ,Chennai,Withdrawal,9963.39,2024-10-06,pending,
 TXN45080 ,CUST5531,Anna Nagar ,Chennai,Withdrawal,98332.13,2024-09-26,pending,
 TXN51886 ,CUST7285,Anna Nagar ,Chennai,Deposit,65776.12,2024-09-25,Failed,Network Issue
 TXN24139 ,CUST5284,Anna Nagar ,Chennai,Deposit,39882.15,2024-12-20,pending,
