 TransactionID ,CustomerID, BranchName,City ,TransactionType,Amount ,Date,Status,FailureReason
 TXN80280 ,CUST6892,Fort ,Mumbai,Transfer,23052.87,2024-08-26,FAIL,Network Issue
 TXN69806 ,CUST3677,Fort ,Mumbai,Transfer,49640.59,2024-07-03,Failed,Insufficient Funds
 TXN87298 ,CUST2039,Fort ,Mumbai,Transfer,23597.78,2024-07-05,pending,
 TXN19760 ,CUST9591,Fort ,Mumbai,Deposit,88766.87,2024-11-29,success,
 TXN86909 ,CUST2463,Fort ,Mumbai,Deposit,83573.07,2025-03-25,pending,
 TXN38252 ,CUST7282,Fort ,Mumbai,Transfer,26423.96,2025-02-28,FAIL,Account Closed
 TXN45221 ,CUST1472,Fort ,Mumbai,Transfer,81935.97,2024-10-03,success,
 TXN26879 ,CUST7308,Fort ,Mumbai,Transfer,40339.47,2025-04-22,FAIL,Insufficient Funds
 TXN51489 ,CUST4480,Fort ,Mumbai,Deposit,26478.96,2024-05-21,Success,
 TXN31813 ,CUST7334,Fort ,Mumbai,Deposit,28488.52,2025-01-01,success,
 TXN72243 ,CUST9400,Fort ,Mumbai,Deposit,33111.79,2024-07-14,Failed,Network Issue
 TXN80077 ,CUST9505,Fort ,Mumbai,Withdrawal,4097.65,2024-08-25,Success,
 TXN96264 ,CUST5869,Fort ,Mumbai,Transfer,57317.04,2025-03-18,pending,
 TXN80693 ,CUST1560,Fort ,Mumbai,Withdrawal,60441.83,2024-06-02,Failed,Insufficient Funds
 TXN94234 ,CUST7442,Fort ,Mumbai,Transfer,24503.25,2024-09-04,success,
 TXN39066 ,CUST3303,Fort ,Mumbai,Withdrawal,80046.48,2024-06-23,pending,
 TXN34474 ,CUST2816,Fort ,Mumbai,Withdrawal,93984.22,2024-06-22,Success,
 TXN26283 ,CUST2616,Fort ,Mumbai,Deposit,72568.39,2024-05-19,FAIL,Limit Exceeded
 TXN89051 ,CUST1986,Fort ,Mumbai,Deposit,46473.13,2024-10-24,success,
 TXN96429 ,CUST9210,Fort ,Mumbai,Withdrawal,40332.81,2025-04-11,pending,
 TXN56032 ,CUST1486,Fort ,Mumbai,Withdrawal,44190.08,2024-07-07,Pending,
 TXN19543 ,CUST9337,Fort ,Mumbai,Transfer,1366.28,2025-02-28,success,
 TXN28846 ,CUST2565,Fort ,Mumbai,Withdrawal,51301.82,2024-10-22,FAIL,Network Issue
 TXN58576 ,CUST4787,Fort ,Mumbai,Withdrawal,45490.3,2024-10-06,Failed,Limit Exceeded
 TXN43523 ,CUST2589,Fort ,Mumbai,Withdrawal,75394.41,2025-04-21,success,
 TXN22835 ,CUST4400,Fort ,Mumbai,Withdrawal,88604.05,2025-02-27,FAIL,Limit Exceeded
 TXN58938 ,CUST5534,Fort ,Mumbai,Transfer,10025.61,2024-08-05,Failed,Technical Error
 TXN72233 ,CUST5611,Fort ,Mumbai,Transfer,37037.41,2024-11-29,success,
 TXN26478 ,CUST9576,Fort ,Mumbai,Withdrawal,43383.27,2024-05-15,Failed,Insufficient Funds
 TXN62129 ,CUST2099,Fort ,Mumbai,Deposit,95790.17,2024-12-02,Pending,
 TXN46747 ,CUST8374,Fort ,Mumbai,Transfer,33770.48,2024-07-21,Success,
 TXN78660 ,CUST2022,Fort ,Mumbai,Withdrawal,75184.53,2024-12-08,Failed,Network Issue
 TXN81035 ,CUST5005,Fort ,Mumbai,Transfer,36595.86,2024-06-25,FAIL,Account Closed
 TXN59205 ,CUST7215,Fort ,Mumbai,Deposit,99086.41,2024-12-13,Failed,Account Closed
 TXN37899 ,CUST8834,Fort ,Mumbai,Transfer,17043.6,2025-04-29,Success,
 TXN10162 ,CUST1502,Fort ,Mumbai,Transfer,56208.45,2024-07-15,Failed,Network Issue
 TXN59798 ,CUST3605,Fort ,Mumbai,Deposit,59750.98,2024-11-24,success,
 TXN13118 ,CUST3519,Fort ,Mumbai,Withdrawal,11716.16,2024-12-04,success,
 TXN14623 ,CUST4596,Fort ,Mumbai,Deposit,63351.03,2024-06-22,pending,
