 TransactionID ,CustomerID, BranchName,City ,TransactionType,Amount ,Date,Status,FailureReason
 TXN25011 ,CUST1559,Borivali ,Mumbai,Deposit,49131.69,2024-12-02,Failed,Account Closed
 TXN91532 ,CUST7816,Borivali ,Mumbai,Deposit,10452.92,2025-02-24,Success,
 TXN97264 ,CUST3878,Borivali ,Mumbai,Deposit,13033.61,2025-02-04,Failed,Network Issue
 TXN63371 ,CUST8946,Borivali ,Mumbai,Withdrawal,21330.0,2025-01-29,FAIL,Insufficient Funds
 TXN70291 ,CUST6196,Borivali ,Mumbai,Withdrawal,79430.67,2024-11-23,Pending,
 TXN58921 ,CUST3127,Borivali ,Mumbai,Deposit,57630.17,2025-01-10,success,
 TXN78104 ,CUST5227,Borivali ,Mumbai,Withdrawal,44683.94,2025-03-04,FAIL,Account Closed
 TXN74794 ,CUST2298,Borivali ,Mumbai,Deposit,15166.73,2024-07-13,Failed,Insufficient Funds
 TXN46696 ,CUST2545,Borivali ,Mumbai,Transfer,62162.27,2024-09-10,Pending,
 TXN25143 ,CUST2461,Borivali ,Mumbai,Deposit,96555.06,2024-12-25,Failed,Account Closed
 TXN99064 ,CUST2377,Borivali ,Mumbai,Transfer,79462.28,2024-12-04,success,
 TXN77288 ,CUST5796,Borivali ,Mumbai,Withdrawal,39704.7,2024-06-02,FAIL,Technical Error
 TXN86091 ,CUST1109,Borivali ,Mumbai,Deposit,93904.46,2025-02-13,Failed,Insufficient Funds
 TXN67440 ,CUST9781,Borivali ,Mumbai,Withdrawal,9002.72,2024-12-12,FAIL,Technical Error
 TXN64713 ,CUST8414,Borivali ,Mumbai,Transfer,14338.14,2024-12-09,Failed,Insufficient Funds
 TXN31840 ,CUST5018,Borivali ,Mumbai,Transfer,13278.76,2024-08-02,success,
 TXN32497 ,CUST6350,Borivali ,Mumbai,Deposit,81168.21,2024-07-19,pending,
 TXN66262 ,CUST3646,Borivali ,Mumbai,Withdrawal,63483.42,2024-08-15,FAIL,Technical Error
 TXN81814 ,CUST7420,Borivali ,Mumbai,Deposit,93678.3,2024-09-17,Pending,
 TXN64728 ,CUST8238,Borivali ,Mumbai,Withdrawal,97940.56,2024-12-20,Pending,
 TXN95911 ,CUST3519,Borivali ,Mumbai,Transfer,72565.04,2024-08-17,Success,
 TXN77889 ,CUST1769,Borivali ,Mumbai,Deposit,50014.95,2025-04-14,pending,
 TXN73967 ,CUST6162,Borivali ,Mumbai,Deposit,84597.05,2025-02-13,Success,
 TXN92990 ,CUST7537,Borivali ,Mumbai,Deposit,11134.23,2024-05-09,pending,
 TXN33257 ,CUST9397,Borivali ,Mumbai,Transfer,56739.08,2024-08-08,Failed,Insufficient Funds
 TXN97309 ,CUST4531,Borivali ,Mumbai,Withdrawal,10791.91,2024-10-11,success,
 TXN17920 ,CUST6595,Borivali ,Mumbai,Deposit,27831.94,2024-10-21,FAIL,Technical Error
 TXN46921 ,CUST1396,Borivali ,Mumbai,Withdrawal,31998.02,2024-09-23,Success,
 TXN28329 ,CUST4082,Borivali ,Mumbai,Deposit,4869.65,2024-07-26,Pending,
 TXN43324 ,CUST3196,Borivali ,Mumbai,Withdrawal,79032.73,2025-03-16,pending,
 TXN74491 ,CUST9830,Borivali ,Mumbai,Deposit,57820.58,2024-09-15,pending,
 TXN74927 ,CUST6529,Borivali ,Mumbai,Deposit,51741.96,2024-08-09,success,
 TXN97275 ,CUST9960,Borivali ,Mumbai,Transfer,34315.39,2025-05-02,Failed,Limit Exceeded
 TXN99703 ,CUST9278,Borivali ,Mumbai,Deposit,77750.07,2024-07-30,Pending,
 TXN56182 ,CUST4446,Borivali ,Mumbai,Transfer,6443.68,2024-06-21,Failed,Network Issue
 TXN85641 ,CUST9943,Borivali ,Mumbai,Transfer,76712.52,2024-05-28,Success,
 TXN58710 ,CUST9873,Borivali ,Mumbai,Transfer,85365.25,2024-09-26,success,
 TXN59247 ,CUST3051,Borivali ,Mumbai,Withdrawal,85441.64,2024-10-14,Failed,Account Closed
 TXN86869 ,CUST1790,Borivali ,Mumbai,Deposit,97297.51,2024-12-25,pending,
 TXN22404 ,CUST7736,Borivali ,Mumbai,Transfer,66317.18,2024-09-15,Failed,Technical Error
 TXN53477 ,CUST5031,Borivali ,Mumbai,Transfer,59640.15,2024-06-23,Pending,
 TXN34665 ,CUST1653,Borivali ,Mumbai,Withdrawal,36628.09,2025-02-23,success,
 TXN54025 ,CUST1840,Borivali ,Mumbai,Deposit,64548.01,2025-01-14,Success,
 TXN96867 ,CUST8905,Borivali ,Mumbai,Transfer,41995.83,2024-09-29,Success,
 TXN71798 ,CUST9898,Borivali ,Mumbai,Transfer,48323.83,2024-06-10,pending,
 TXN36756 ,CUST6162,Borivali ,Mumbai,Transfer,76108.32,2024-10-18,FAIL,Insufficient Funds
 TXN69664 ,CUST8373,Borivali ,Mumbai,Transfer,28966.78,2025-03-02,success,
