 TransactionID ,CustomerID, BranchName,City ,TransactionType,Amount ,Date,Status,FailureReason
 TXN60314 ,CUST1241,Dadar ,Mumbai,Withdrawal,39348.51,2025-01-30,Pending,
 TXN91225 ,CUST1021,Dadar ,Mumbai,Transfer,39838.63,2024-06-15,Success,
 TXN18275 ,CUST8534,Dadar ,Mumbai,Withdrawal,64975.51,2025-02-01,Pending,
 TXN83231 ,CUST9142,Dadar ,Mumbai,Transfer,82212.09,2024-09-23,pending,
 TXN32993 ,CUST9272,Dadar ,Mumbai,Transfer,33992.73,2024-12-09,Success,
 TXN67186 ,CUST8572,Dadar ,Mumbai,Transfer,67838.51,2025-01-29,Pending,
 TXN70902 ,CUST1632,Dadar ,Mumbai,Transfer,68642.99,2024-07-03,Failed,Insufficient Funds
 TXN68353 ,CUST7837,Dadar ,Mumbai,Transfer,19503.83,2024-06-14,FAIL,Technical Error
 TXN87559 ,CUST2257,Dadar ,Mumbai,Withdrawal,10108.78,2025-01-31,Success,
 TXN30171 ,CUST2571,Dadar ,Mumbai,Deposit,88007.58,2024-06-18,success,
 TXN15197 ,CUST8011,Dadar ,Mumbai,Withdrawal,98833.09,2024-12-26,pending,
 TXN89634 ,CUST4770,Dadar ,Mumbai,Transfer,39083.62,2025-03-28,success,
 TXN26728 ,CUST6608,Dadar ,Mumbai,Deposit,22826.23,2024-08-21,FAIL,Technical Error
 TXN50275 ,CUST8109,Dadar ,Mumbai,Transfer,25187.46,2025-04-19,FAIL,Technical Error
 TXN45282 ,CUST4156,Dadar ,Mumbai,Deposit,87119.66,2024-12-16,FAIL,Technical Error
 TXN57002 ,CUST8645,Dadar ,Mumbai,Withdrawal,65108.67,2024-06-01,success,
 TXN45687 ,CUST1613,Dadar ,Mumbai,Transfer,27825.0,2025-03-11,pending,
 TXN30077 ,CUST5832,Dadar ,Mumbai,Deposit,36749.27,2024-09-04,FAIL,Account Closed
 TXN60948 ,CUST3936,Dadar ,Mumbai,Deposit,13519.52,2024-10-29,Pending,
 TXN21276 ,CUST8719,Dadar ,Mumbai,Deposit,78436.26,2024-08-06,pending,
 TXN33641 ,CUST3782,Dadar ,Mumbai,Deposit,81136.3,2025-01-19,pending,
 TXN20661 ,CUST4313,Dadar ,Mumbai,Transfer,57464.5,2024-09-23,Pending,
 TXN90254 ,CUST2915,Dadar ,Mumbai,Transfer,16004.72,2025-04-01,FAIL,Limit Exceeded
 TXN26294 ,CUST8962,Dadar ,Mumbai,Deposit,41546.55,2025-05-01,Pending,
 TXN64799 ,CUST3500,Dadar ,Mumbai,Deposit,19780.46,2025-04-25,FAIL,Network Issue
 TXN66071 ,CUST3017,Dadar ,Mumbai,Transfer,78046.97,2025-04-10,pending,
 TXN10032 ,CUST6154,Dadar ,Mumbai,Withdrawal,79712.83,2025-03-21,Failed,Limit Exceeded
 TXN33809 ,CUST9695,Dadar ,Mumbai,Withdrawal,2654.38,2025-02-15,pending,
 TXN96646 ,CUST2279,Dadar ,Mumbai,Withdrawal,33256.75,2025-01-29,Pending,
 TXN76631 ,CUST3761,Dadar ,Mumbai,Withdrawal,60459.21,2025-02-20,FAIL,Network Issue
 TXN26693 ,CUST4962,Dadar ,Mumbai,Transfer,5305.46,2024-08-21,success,
 TXN65658 ,CUST8955,Dadar ,Mumbai,Deposit,63361.6,2024-09-09,Failed,Account Closed
 TXN21518 ,CUST4196,Dadar ,Mumbai,Deposit,40385.86,2025-03-11,FAIL,Insufficient Funds
